driverId,lat,lng,time
161,35.707103,51.418413,2020-10-20 12:54:31.750828
186,35.688538,51.477897,2020-10-20 12:54:36.750840
156,35.669590,51.333166,2020-10-20 12:54:36.750852
187,35.724284,51.467859,2020-10-20 12:54:36.750863
172,35.691788,51.390343,2020-10-20 12:54:36.750875
187,35.727162,51.303625,2020-10-20 12:54:36.750886
188,35.752052,51.472536,2020-10-20 12:54:36.750896
153,35.677875,51.314137,2020-10-20 12:54:36.750908
114,35.676870,51.389946,2020-10-20 12:54:36.750919
104,35.692328,51.415830,2020-10-20 12:54:36.750929
161,35.678178,51.334885,2020-10-20 12:54:36.750940
114,35.740976,51.445946,2020-10-20 12:54:36.750950
165,35.708818,51.402613,2020-10-20 12:54:36.750962
128,35.733459,51.389364,2020-10-20 12:54:36.750972
146,35.759073,51.328805,2020-10-20 12:54:36.750983
189,35.689654,51.429098,2020-10-20 12:54:36.750993
195,35.739136,51.398253,2020-10-20 12:54:36.751004
105,35.681976,51.443564,2020-10-20 12:54:36.751015
128,35.668167,51.422006,2020-10-20 12:54:36.751026
105,35.755331,51.313085,2020-10-20 12:54:36.751037
163,35.749622,51.405402,2020-10-20 12:54:36.751048
125,35.745528,51.417477,2020-10-20 12:54:36.751059
178,35.677179,51.344004,2020-10-20 12:54:36.751071
147,35.689649,51.340365,2020-10-20 12:54:36.751081
137,35.702230,51.384317,2020-10-20 12:54:36.751091
141,35.729322,51.304079,2020-10-20 12:54:36.751102
172,35.712590,51.432379,2020-10-20 12:54:36.751113
196,35.694924,51.419707,2020-10-20 12:54:36.751123
160,35.660466,51.323705,2020-10-20 12:54:36.751135
171,35.719755,51.472320,2020-10-20 12:54:36.751146
156,35.696258,51.350916,2020-10-20 12:54:36.751157
145,35.736946,51.310732,2020-10-20 12:54:36.751169
142,35.754035,51.301663,2020-10-20 12:54:36.751179
156,35.710726,51.325872,2020-10-20 12:54:36.751190
141,35.690047,51.337941,2020-10-20 12:54:36.751201
153,35.677569,51.435052,2020-10-20 12:54:36.751214
172,35.677561,51.412365,2020-10-20 12:54:36.751225
125,35.686141,51.301208,2020-10-20 12:54:36.751236
178,35.671740,51.435268,2020-10-20 12:54:36.751247
193,35.683464,51.429429,2020-10-20 12:54:36.751258
158,35.722687,51.452113,2020-10-20 12:54:36.751268
147,35.706839,51.438156,2020-10-20 12:54:36.751279
149,35.759384,51.314452,2020-10-20 12:54:36.751290
177,35.686768,51.403083,2020-10-20 12:54:36.751300
125,35.705067,51.427620,2020-10-20 12:54:36.751310
131,35.703219,51.346386,2020-10-20 12:54:36.751321
184,35.757070,51.477188,2020-10-20 12:54:36.751332
144,35.714516,51.316666,2020-10-20 12:54:36.751343
123,35.702715,51.338423,2020-10-20 12:54:36.751354
105,35.668481,51.400147,2020-10-20 12:54:36.751366
184,35.744128,51.349644,2020-10-20 12:54:36.751377
150,35.715780,51.364558,2020-10-20 12:54:36.751388
136,35.725084,51.426193,2020-10-20 12:54:36.751400
187,35.701878,51.434490,2020-10-20 12:54:36.751412
155,35.698351,51.364188,2020-10-20 12:54:36.751423
193,35.741931,51.368944,2020-10-20 12:54:36.751434
195,35.667431,51.388412,2020-10-20 12:54:36.751445
169,35.677283,51.461294,2020-10-20 12:54:36.751455
169,35.711891,51.308738,2020-10-20 12:54:36.751466
115,35.713794,51.432098,2020-10-20 12:54:36.751476
186,35.681961,51.302847,2020-10-20 12:54:36.751488
164,35.717389,51.361202,2020-10-20 12:54:36.751499
200,35.723035,51.312541,2020-10-20 12:54:36.751514
200,35.724569,51.475897,2020-10-20 12:54:36.751533
105,35.757175,51.338907,2020-10-20 12:54:36.751551
155,35.745162,51.418014,2020-10-20 12:54:36.751568
174,35.758183,51.325505,2020-10-20 12:54:36.751586
140,35.722779,51.319002,2020-10-20 12:54:36.751601
147,35.687423,51.455251,2020-10-20 12:54:36.751618
160,35.710791,51.384385,2020-10-20 12:54:36.751633
127,35.742109,51.465947,2020-10-20 12:54:36.751649
129,35.711346,51.347631,2020-10-20 12:54:36.751666
191,35.680224,51.372159,2020-10-20 12:54:36.751682
164,35.663358,51.321735,2020-10-20 12:54:36.751699
115,35.698273,51.398711,2020-10-20 12:54:36.751716
167,35.759444,51.445477,2020-10-20 12:54:36.751734
134,35.750491,51.379080,2020-10-20 12:54:36.751750
147,35.754549,51.439718,2020-10-20 12:54:36.751761
171,35.662989,51.331908,2020-10-20 12:54:36.751771
192,35.753932,51.443506,2020-10-20 12:54:36.751781
134,35.697527,51.365763,2020-10-20 12:54:36.751792
127,35.740918,51.440970,2020-10-20 12:54:36.751802
164,35.737844,51.464830,2020-10-20 12:54:36.751814
133,35.684252,51.352813,2020-10-20 12:54:36.751830
188,35.698115,51.424674,2020-10-20 12:54:36.751847
170,35.707672,51.413982,2020-10-20 12:54:36.751859
150,35.737378,51.379765,2020-10-20 12:54:36.751869
116,35.675752,51.373106,2020-10-20 12:54:36.751879
130,35.689741,51.400357,2020-10-20 12:54:36.751889
182,35.693280,51.335992,2020-10-20 12:54:36.751899
122,35.729631,51.479090,2020-10-20 12:54:36.751914
197,35.743257,51.364297,2020-10-20 12:54:36.751931
102,35.739479,51.406513,2020-10-20 12:54:36.751948
177,35.726377,51.422007,2020-10-20 12:54:36.751965
121,35.676350,51.377725,2020-10-20 12:54:36.751981
177,35.724713,51.469256,2020-10-20 12:54:36.751997
196,35.719241,51.386203,2020-10-20 12:54:36.752014
153,35.673257,51.449673,2020-10-20 12:54:36.752030
152,35.684046,51.378905,2020-10-20 12:54:36.752046
141,35.719418,51.404684,2020-10-20 12:54:36.752063
102,35.736609,51.361688,2020-10-20 12:54:36.752080
173,35.742343,51.397427,2020-10-20 12:54:41.752099
140,35.720271,51.418973,2020-10-20 12:54:41.752116
199,35.678584,51.393520,2020-10-20 12:54:41.752132
192,35.736796,51.441288,2020-10-20 12:54:41.752150
170,35.758761,51.337137,2020-10-20 12:54:41.752167
158,35.740700,51.318789,2020-10-20 12:54:41.752185
163,35.720857,51.347881,2020-10-20 12:54:41.752201
195,35.738272,51.393092,2020-10-20 12:54:41.752212
150,35.668716,51.383813,2020-10-20 12:54:41.752222
119,35.680956,51.467907,2020-10-20 12:54:41.752235
174,35.753296,51.322049,2020-10-20 12:54:41.752251
199,35.700616,51.475243,2020-10-20 12:54:41.752261
156,35.667923,51.398638,2020-10-20 12:54:41.752271
140,35.734872,51.332077,2020-10-20 12:54:41.752281
100,35.706258,51.371695,2020-10-20 12:54:41.752291
162,35.716135,51.381516,2020-10-20 12:54:41.752301
141,35.757058,51.302907,2020-10-20 12:54:41.752311
118,35.685080,51.415727,2020-10-20 12:54:41.752321
121,35.705553,51.444038,2020-10-20 12:54:41.752331
186,35.717736,51.419648,2020-10-20 12:54:41.752341
132,35.738241,51.451758,2020-10-20 12:54:41.752351
199,35.701800,51.332567,2020-10-20 12:54:41.752361
121,35.660071,51.357177,2020-10-20 12:54:41.752371
118,35.747274,51.379815,2020-10-20 12:54:41.752381
171,35.677101,51.388666,2020-10-20 12:54:41.752391
117,35.683968,51.473333,2020-10-20 12:54:41.752401
177,35.710538,51.317463,2020-10-20 12:54:41.752411
143,35.677277,51.414054,2020-10-20 12:54:41.752421
178,35.753307,51.458425,2020-10-20 12:54:41.752435
118,35.701803,51.332887,2020-10-20 12:54:41.752450
190,35.749289,51.325996,2020-10-20 12:54:41.752466
190,35.666146,51.423157,2020-10-20 12:54:41.752479
193,35.724534,51.399305,2020-10-20 12:54:41.752489
192,35.757584,51.434104,2020-10-20 12:54:41.752499
188,35.687528,51.372101,2020-10-20 12:54:41.752508
101,35.743168,51.358672,2020-10-20 12:54:41.752518
195,35.687604,51.393048,2020-10-20 12:54:41.752528
148,35.705913,51.359660,2020-10-20 12:54:41.752538
146,35.662079,51.448001,2020-10-20 12:54:41.752548
109,35.752138,51.362882,2020-10-20 12:54:41.752558
162,35.698277,51.340014,2020-10-20 12:54:41.752568
126,35.695122,51.444927,2020-10-20 12:54:41.752578
128,35.747131,51.304005,2020-10-20 12:54:41.752588
118,35.722281,51.333804,2020-10-20 12:54:41.752598
150,35.733165,51.457278,2020-10-20 12:54:41.752608
123,35.755100,51.420155,2020-10-20 12:54:41.752621
177,35.689698,51.423449,2020-10-20 12:54:41.752631
123,35.697952,51.365653,2020-10-20 12:54:41.752645
127,35.743631,51.326743,2020-10-20 12:54:41.752655
100,35.693407,51.426860,2020-10-20 12:54:41.752665
109,35.733123,51.330583,2020-10-20 12:54:41.752675
169,35.721539,51.407465,2020-10-20 12:54:41.752685
127,35.704820,51.313994,2020-10-20 12:54:41.752695
104,35.702814,51.354615,2020-10-20 12:54:41.752705
130,35.735261,51.346706,2020-10-20 12:54:41.752715
155,35.710037,51.459858,2020-10-20 12:54:41.752725
149,35.690952,51.401721,2020-10-20 12:54:41.752736
180,35.711697,51.452360,2020-10-20 12:54:41.752746
117,35.688892,51.313231,2020-10-20 12:54:41.752757
148,35.672480,51.305618,2020-10-20 12:54:41.752767
126,35.743130,51.440772,2020-10-20 12:54:41.752777
188,35.693761,51.347555,2020-10-20 12:54:41.752787
115,35.677814,51.323406,2020-10-20 12:54:41.752797
106,35.676597,51.466590,2020-10-20 12:54:41.752807
122,35.732408,51.365926,2020-10-20 12:54:41.752817
196,35.745347,51.390084,2020-10-20 12:54:41.752828
160,35.755408,51.475824,2020-10-20 12:54:41.752838
160,35.731687,51.450292,2020-10-20 12:54:41.752848
114,35.702604,51.302352,2020-10-20 12:54:41.752858
137,35.731351,51.350037,2020-10-20 12:54:41.752868
105,35.706750,51.442424,2020-10-20 12:54:41.752878
133,35.695800,51.302356,2020-10-20 12:54:41.752888
133,35.725179,51.363185,2020-10-20 12:54:41.752898
106,35.680692,51.307564,2020-10-20 12:54:41.752908
125,35.754484,51.380491,2020-10-20 12:54:41.752918
146,35.755794,51.406222,2020-10-20 12:54:41.752928
141,35.682875,51.386430,2020-10-20 12:54:41.752938
188,35.748663,51.313479,2020-10-20 12:54:41.752949
115,35.672005,51.366412,2020-10-20 12:54:41.752958
168,35.697736,51.304520,2020-10-20 12:54:41.752968
157,35.727416,51.409652,2020-10-20 12:54:41.752978
143,35.728765,51.393881,2020-10-20 12:54:41.752988
175,35.688887,51.378033,2020-10-20 12:54:41.752998
169,35.759365,51.426498,2020-10-20 12:54:41.753008
190,35.698484,51.343376,2020-10-20 12:54:41.753018
200,35.750018,51.441762,2020-10-20 12:54:41.753028
133,35.734182,51.409374,2020-10-20 12:54:41.753038
100,35.668782,51.425666,2020-10-20 12:54:41.753048
187,35.677279,51.340356,2020-10-20 12:54:41.753059
174,35.712538,51.383876,2020-10-20 12:54:41.753069
120,35.749747,51.429175,2020-10-20 12:54:41.753079
135,35.718128,51.347570,2020-10-20 12:54:41.753089
154,35.749956,51.438627,2020-10-20 12:54:41.753099
188,35.712883,51.308284,2020-10-20 12:54:41.753109
148,35.757318,51.343469,2020-10-20 12:54:41.753119
158,35.713728,51.472928,2020-10-20 12:54:41.753129
191,35.705063,51.362244,2020-10-20 12:54:41.753139
129,35.729282,51.349966,2020-10-20 12:54:41.753149
168,35.669714,51.459181,2020-10-20 12:54:41.753159
127,35.685726,51.386058,2020-10-20 12:54:41.753169
114,35.743764,51.373760,2020-10-20 12:54:46.753181
177,35.755886,51.383038,2020-10-20 12:54:46.753191
114,35.667325,51.362337,2020-10-20 12:54:46.753201
124,35.675298,51.307606,2020-10-20 12:54:46.753211
141,35.690418,51.470818,2020-10-20 12:54:46.753222
155,35.688407,51.423109,2020-10-20 12:54:46.753232
183,35.713860,51.464751,2020-10-20 12:54:46.753242
188,35.663907,51.371073,2020-10-20 12:54:46.753252
156,35.696085,51.426729,2020-10-20 12:54:46.753262
194,35.745394,51.403386,2020-10-20 12:54:46.753274
167,35.678214,51.413469,2020-10-20 12:54:46.753285
165,35.709330,51.311127,2020-10-20 12:54:46.753295
117,35.699326,51.447955,2020-10-20 12:54:46.753305
104,35.754654,51.446323,2020-10-20 12:54:46.753316
179,35.743270,51.364514,2020-10-20 12:54:46.753326
194,35.661283,51.374238,2020-10-20 12:54:46.753336
169,35.754131,51.347731,2020-10-20 12:54:46.753347
185,35.706348,51.394866,2020-10-20 12:54:46.753358
128,35.675531,51.332329,2020-10-20 12:54:46.753368
189,35.689422,51.381907,2020-10-20 12:54:46.753378
102,35.709111,51.303580,2020-10-20 12:54:46.753388
107,35.746102,51.353508,2020-10-20 12:54:46.753399
190,35.714361,51.385100,2020-10-20 12:54:46.753409
181,35.751853,51.460055,2020-10-20 12:54:46.753420
143,35.752599,51.437047,2020-10-20 12:54:46.753430
160,35.722764,51.467240,2020-10-20 12:54:46.753440
143,35.680333,51.379163,2020-10-20 12:54:46.753450
117,35.753181,51.330129,2020-10-20 12:54:46.753460
173,35.701181,51.440393,2020-10-20 12:54:46.753470
166,35.715120,51.385269,2020-10-20 12:54:46.753480
193,35.694930,51.348475,2020-10-20 12:54:46.753491
150,35.697987,51.457862,2020-10-20 12:54:46.753501
144,35.663641,51.442805,2020-10-20 12:54:46.753511
123,35.736302,51.342578,2020-10-20 12:54:46.753522
184,35.723627,51.356021,2020-10-20 12:54:46.753533
196,35.674024,51.445648,2020-10-20 12:54:46.753544
166,35.706519,51.463928,2020-10-20 12:54:46.753554
149,35.727888,51.304281,2020-10-20 12:54:46.753564
126,35.693132,51.390471,2020-10-20 12:54:46.753575
188,35.719667,51.413014,2020-10-20 12:54:46.753587
106,35.669124,51.468174,2020-10-20 12:54:46.753597
156,35.718701,51.416944,2020-10-20 12:54:46.753608
152,35.736024,51.345674,2020-10-20 12:54:46.753618
106,35.731843,51.345821,2020-10-20 12:54:46.753629
154,35.677190,51.434690,2020-10-20 12:54:46.753639
109,35.725000,51.430328,2020-10-20 12:54:46.753650
157,35.697377,51.459193,2020-10-20 12:54:46.753660
125,35.736771,51.434111,2020-10-20 12:54:46.753670
168,35.725788,51.368565,2020-10-20 12:54:46.753680
162,35.752918,51.328908,2020-10-20 12:54:46.753691
161,35.705429,51.380407,2020-10-20 12:54:46.753702
139,35.753057,51.446401,2020-10-20 12:54:46.753712
127,35.744551,51.452612,2020-10-20 12:54:46.753723
124,35.751787,51.432702,2020-10-20 12:54:46.753733
124,35.729873,51.459031,2020-10-20 12:54:46.753743
176,35.683119,51.420590,2020-10-20 12:54:46.753754
103,35.730446,51.372533,2020-10-20 12:54:46.753764
126,35.661371,51.471423,2020-10-20 12:54:46.753775
140,35.759950,51.474204,2020-10-20 12:54:46.753785
120,35.757105,51.318244,2020-10-20 12:54:46.753795
137,35.733020,51.356887,2020-10-20 12:54:46.753805
174,35.742281,51.414451,2020-10-20 12:54:46.753815
197,35.758850,51.437378,2020-10-20 12:54:46.753825
120,35.754808,51.357833,2020-10-20 12:54:46.753837
149,35.726708,51.300970,2020-10-20 12:54:46.753848
147,35.745980,51.411742,2020-10-20 12:54:46.753858
118,35.722229,51.471878,2020-10-20 12:54:46.753868
187,35.701702,51.347331,2020-10-20 12:54:46.753879
181,35.683634,51.321092,2020-10-20 12:54:46.753889
172,35.722889,51.405524,2020-10-20 12:54:46.753899
185,35.662066,51.427975,2020-10-20 12:54:46.753909
157,35.685932,51.435101,2020-10-20 12:54:46.753920
106,35.683050,51.439862,2020-10-20 12:54:46.753930
122,35.678517,51.417574,2020-10-20 12:54:46.753940
184,35.669042,51.443628,2020-10-20 12:54:46.753950
122,35.682947,51.457560,2020-10-20 12:54:46.753961
165,35.684271,51.410254,2020-10-20 12:54:46.753971
146,35.691395,51.428293,2020-10-20 12:54:46.753983
198,35.753818,51.464223,2020-10-20 12:54:46.753993
175,35.749339,51.300221,2020-10-20 12:54:46.754003
140,35.732278,51.332218,2020-10-20 12:54:46.754013
110,35.755394,51.329174,2020-10-20 12:54:46.754024
161,35.725275,51.385665,2020-10-20 12:54:46.754034
190,35.708590,51.440773,2020-10-20 12:54:46.754044
175,35.691687,51.339896,2020-10-20 12:54:46.754056
172,35.734259,51.468738,2020-10-20 12:54:46.754073
132,35.697954,51.444734,2020-10-20 12:54:46.754087
183,35.755785,51.360685,2020-10-20 12:54:46.754097
121,35.750561,51.428087,2020-10-20 12:54:46.754107
113,35.660926,51.478516,2020-10-20 12:54:46.754118
123,35.741681,51.362421,2020-10-20 12:54:46.754128
144,35.736299,51.333824,2020-10-20 12:54:46.754139
189,35.672387,51.371291,2020-10-20 12:54:46.754149
190,35.709206,51.367623,2020-10-20 12:54:46.754160
148,35.737865,51.341628,2020-10-20 12:54:46.754170
196,35.694364,51.466682,2020-10-20 12:54:46.754192
187,35.675659,51.386047,2020-10-20 12:54:46.754205
140,35.715281,51.331347,2020-10-20 12:54:46.754215
122,35.684316,51.351507,2020-10-20 12:54:46.754225
126,35.718676,51.400047,2020-10-20 12:54:46.754235
187,35.667534,51.473405,2020-10-20 12:54:51.754246
153,35.686449,51.438426,2020-10-20 12:54:51.754256
187,35.724384,51.355965,2020-10-20 12:54:51.754267
115,35.710622,51.462117,2020-10-20 12:54:51.754277
102,35.726525,51.365298,2020-10-20 12:54:51.754287
114,35.708242,51.362365,2020-10-20 12:54:51.754298
178,35.665719,51.346832,2020-10-20 12:54:51.754308
163,35.758444,51.451099,2020-10-20 12:54:51.754319
191,35.730733,51.359238,2020-10-20 12:54:51.754329
117,35.699200,51.457942,2020-10-20 12:54:51.754339
153,35.693538,51.430310,2020-10-20 12:54:51.754350
145,35.690653,51.334763,2020-10-20 12:54:51.754361
133,35.736531,51.374709,2020-10-20 12:54:51.754371
128,35.690440,51.472321,2020-10-20 12:54:51.754382
175,35.718341,51.330246,2020-10-20 12:54:51.754392
164,35.730716,51.304744,2020-10-20 12:54:51.754402
107,35.708717,51.316147,2020-10-20 12:54:51.754413
123,35.731106,51.348168,2020-10-20 12:54:51.754424
154,35.678193,51.338951,2020-10-20 12:54:51.754434
197,35.735460,51.401071,2020-10-20 12:54:51.754445
127,35.739023,51.364166,2020-10-20 12:54:51.754455
157,35.687751,51.460018,2020-10-20 12:54:51.754465
143,35.694473,51.386185,2020-10-20 12:54:51.754475
158,35.736150,51.427789,2020-10-20 12:54:51.754485
111,35.695970,51.438589,2020-10-20 12:54:51.754495
116,35.732358,51.354625,2020-10-20 12:54:51.754506
188,35.719531,51.391477,2020-10-20 12:54:51.754516
110,35.724290,51.410889,2020-10-20 12:54:51.754526
114,35.672308,51.381777,2020-10-20 12:54:51.754537
136,35.751486,51.383558,2020-10-20 12:54:51.754547
153,35.725645,51.468742,2020-10-20 12:54:51.754557
117,35.675186,51.454682,2020-10-20 12:54:51.754567
111,35.701127,51.374993,2020-10-20 12:54:51.754577
168,35.712403,51.378637,2020-10-20 12:54:51.754588
190,35.679462,51.333995,2020-10-20 12:54:51.754598
121,35.699214,51.478873,2020-10-20 12:54:51.754608
125,35.727377,51.347263,2020-10-20 12:54:51.754618
124,35.669654,51.426002,2020-10-20 12:54:51.754628
192,35.673493,51.337078,2020-10-20 12:54:51.754639
113,35.709712,51.357304,2020-10-20 12:54:51.754649
177,35.704635,51.418603,2020-10-20 12:54:51.754660
196,35.716804,51.337479,2020-10-20 12:54:51.754671
172,35.743764,51.472658,2020-10-20 12:54:51.754682
129,35.685730,51.437970,2020-10-20 12:54:51.754693
124,35.667166,51.442283,2020-10-20 12:54:51.754703
136,35.683702,51.425766,2020-10-20 12:54:51.754714
139,35.691413,51.359011,2020-10-20 12:54:51.754724
101,35.675332,51.387966,2020-10-20 12:54:51.754735
146,35.676186,51.467780,2020-10-20 12:54:51.754745
189,35.677612,51.376174,2020-10-20 12:54:51.754755
185,35.704596,51.323584,2020-10-20 12:54:51.754766
148,35.729670,51.438256,2020-10-20 12:54:51.754778
148,35.669183,51.400653,2020-10-20 12:54:51.754789
151,35.697710,51.420192,2020-10-20 12:54:51.754800
196,35.662327,51.372081,2020-10-20 12:54:51.754811
159,35.755770,51.437124,2020-10-20 12:54:51.754822
122,35.759125,51.446223,2020-10-20 12:54:51.754833
150,35.670302,51.446377,2020-10-20 12:54:51.754844
108,35.701493,51.464023,2020-10-20 12:54:51.754858
130,35.696955,51.427693,2020-10-20 12:54:51.754870
133,35.746555,51.327399,2020-10-20 12:54:51.754880
162,35.712407,51.363431,2020-10-20 12:54:51.754891
147,35.669534,51.434331,2020-10-20 12:54:51.754901
149,35.687514,51.313119,2020-10-20 12:54:51.754915
176,35.670403,51.394311,2020-10-20 12:54:51.754927
190,35.677181,51.324285,2020-10-20 12:54:51.754940
169,35.709766,51.405522,2020-10-20 12:54:51.754952
118,35.729210,51.364636,2020-10-20 12:54:51.754966
197,35.703825,51.303457,2020-10-20 12:54:51.754978
108,35.757547,51.340771,2020-10-20 12:54:51.754990
194,35.744455,51.390421,2020-10-20 12:54:51.755003
182,35.686558,51.456816,2020-10-20 12:54:51.755032
126,35.711915,51.373910,2020-10-20 12:54:51.755044
181,35.726532,51.444195,2020-10-20 12:54:51.755056
147,35.725049,51.350559,2020-10-20 12:54:51.755072
197,35.707159,51.414584,2020-10-20 12:54:51.755085
150,35.728095,51.429086,2020-10-20 12:54:51.755099
157,35.704546,51.439995,2020-10-20 12:54:51.755110
200,35.696161,51.408736,2020-10-20 12:54:51.755121
177,35.697401,51.352199,2020-10-20 12:54:51.755132
158,35.741704,51.364727,2020-10-20 12:54:51.755144
168,35.680064,51.477688,2020-10-20 12:54:51.755156
126,35.684186,51.358395,2020-10-20 12:54:51.755167
111,35.695453,51.460122,2020-10-20 12:54:51.755178
160,35.729265,51.389936,2020-10-20 12:54:51.755190
172,35.671111,51.325032,2020-10-20 12:54:51.755202
102,35.759183,51.340579,2020-10-20 12:54:51.755213
165,35.698484,51.376754,2020-10-20 12:54:51.755224
129,35.705119,51.438764,2020-10-20 12:54:51.755235
156,35.703963,51.312551,2020-10-20 12:54:51.755248
139,35.748190,51.428444,2020-10-20 12:54:51.755259
117,35.666000,51.420606,2020-10-20 12:54:51.755270
149,35.729163,51.479789,2020-10-20 12:54:51.755281
138,35.688839,51.307615,2020-10-20 12:54:51.755292
154,35.737080,51.414942,2020-10-20 12:54:51.755304
118,35.671977,51.391747,2020-10-20 12:54:51.755315
149,35.754693,51.359564,2020-10-20 12:54:51.755326
110,35.694251,51.303554,2020-10-20 12:54:51.755338
175,35.724642,51.318902,2020-10-20 12:54:51.755349
192,35.694844,51.304002,2020-10-20 12:54:51.755360
112,35.730434,51.328717,2020-10-20 12:54:56.755374
158,35.718995,51.317436,2020-10-20 12:54:56.755385
150,35.726549,51.367022,2020-10-20 12:54:56.755397
148,35.680439,51.397331,2020-10-20 12:54:56.755410
130,35.730296,51.430022,2020-10-20 12:54:56.755421
121,35.717249,51.322950,2020-10-20 12:54:56.755433
133,35.749224,51.374653,2020-10-20 12:54:56.755447
114,35.675110,51.339915,2020-10-20 12:54:56.755460
150,35.677169,51.471101,2020-10-20 12:54:56.755473
131,35.686738,51.354302,2020-10-20 12:54:56.755485
117,35.725900,51.325426,2020-10-20 12:54:56.755497
185,35.683487,51.460221,2020-10-20 12:54:56.755508
169,35.688262,51.365222,2020-10-20 12:54:56.755519
141,35.714801,51.474473,2020-10-20 12:54:56.755530
199,35.720113,51.318313,2020-10-20 12:54:56.755542
183,35.745111,51.314702,2020-10-20 12:54:56.755553
173,35.710734,51.355439,2020-10-20 12:54:56.755563
127,35.695418,51.445794,2020-10-20 12:54:56.755574
110,35.690113,51.458625,2020-10-20 12:54:56.755585
167,35.704996,51.401446,2020-10-20 12:54:56.755596
138,35.697989,51.353197,2020-10-20 12:54:56.755607
119,35.700197,51.410358,2020-10-20 12:54:56.755618
176,35.713492,51.395420,2020-10-20 12:54:56.755629
100,35.715623,51.376047,2020-10-20 12:54:56.755640
182,35.746062,51.392866,2020-10-20 12:54:56.755651
109,35.753736,51.419997,2020-10-20 12:54:56.755662
180,35.751395,51.443810,2020-10-20 12:54:56.755673
169,35.707872,51.341811,2020-10-20 12:54:56.755685
152,35.729336,51.476968,2020-10-20 12:54:56.755698
120,35.705993,51.370515,2020-10-20 12:54:56.755710
191,35.711093,51.420031,2020-10-20 12:54:56.755721
158,35.739171,51.352083,2020-10-20 12:54:56.755732
124,35.680073,51.423037,2020-10-20 12:54:56.755743
169,35.660373,51.443756,2020-10-20 12:54:56.755753
139,35.675534,51.415474,2020-10-20 12:54:56.755764
184,35.730855,51.471100,2020-10-20 12:54:56.755775
171,35.741434,51.348815,2020-10-20 12:54:56.755785
130,35.717141,51.323755,2020-10-20 12:54:56.755797
197,35.729491,51.468475,2020-10-20 12:54:56.755807
200,35.668971,51.372412,2020-10-20 12:54:56.755818
119,35.747939,51.370095,2020-10-20 12:54:56.755829
137,35.745541,51.310065,2020-10-20 12:54:56.755840
166,35.720026,51.347889,2020-10-20 12:54:56.755851
168,35.705499,51.379769,2020-10-20 12:54:56.755861
117,35.690429,51.374677,2020-10-20 12:54:56.755872
122,35.713061,51.351116,2020-10-20 12:54:56.755882
143,35.668910,51.331511,2020-10-20 12:54:56.755894
150,35.734951,51.368853,2020-10-20 12:54:56.755905
148,35.682786,51.382766,2020-10-20 12:54:56.755916
181,35.753883,51.368281,2020-10-20 12:54:56.755926
110,35.749657,51.333994,2020-10-20 12:54:56.755937
146,35.690175,51.441054,2020-10-20 12:54:56.755948
146,35.742995,51.470031,2020-10-20 12:54:56.755959
196,35.694750,51.434137,2020-10-20 12:54:56.755971
116,35.758189,51.319228,2020-10-20 12:54:56.755983
170,35.706224,51.408329,2020-10-20 12:54:56.755995
109,35.721682,51.440762,2020-10-20 12:54:56.756006
149,35.730046,51.321099,2020-10-20 12:54:56.756017
159,35.702945,51.313008,2020-10-20 12:54:56.756028
144,35.664615,51.310298,2020-10-20 12:54:56.756039
188,35.706832,51.342175,2020-10-20 12:54:56.756050
183,35.726434,51.400990,2020-10-20 12:54:56.756060
125,35.702118,51.309751,2020-10-20 12:54:56.756072
134,35.708604,51.339734,2020-10-20 12:54:56.756083
148,35.674687,51.409594,2020-10-20 12:54:56.756093
149,35.723079,51.466648,2020-10-20 12:54:56.756107
150,35.753531,51.423241,2020-10-20 12:54:56.756117
191,35.666504,51.466396,2020-10-20 12:54:56.756128
194,35.704865,51.455059,2020-10-20 12:54:56.756138
150,35.718943,51.399910,2020-10-20 12:54:56.756149
111,35.666837,51.420576,2020-10-20 12:54:56.756159
123,35.732685,51.417309,2020-10-20 12:54:56.756170
151,35.663155,51.474167,2020-10-20 12:54:56.756181
120,35.728913,51.438356,2020-10-20 12:54:56.756191
140,35.674408,51.452743,2020-10-20 12:54:56.756203
110,35.754165,51.450488,2020-10-20 12:54:56.756216
111,35.747076,51.478275,2020-10-20 12:54:56.756227
194,35.684689,51.341436,2020-10-20 12:54:56.756237
155,35.664880,51.359788,2020-10-20 12:54:56.756248
129,35.693451,51.342183,2020-10-20 12:54:56.756261
102,35.669468,51.319250,2020-10-20 12:54:56.756274
110,35.697576,51.406260,2020-10-20 12:54:56.756292
154,35.736751,51.438348,2020-10-20 12:54:56.756305
171,35.718285,51.433528,2020-10-20 12:54:56.756316
104,35.718508,51.394290,2020-10-20 12:54:56.756328
127,35.728407,51.393145,2020-10-20 12:54:56.756339
141,35.661077,51.360736,2020-10-20 12:54:56.756349
166,35.730172,51.464873,2020-10-20 12:54:56.756360
120,35.693796,51.369461,2020-10-20 12:54:56.756373
192,35.671577,51.389312,2020-10-20 12:54:56.756384
119,35.673497,51.410372,2020-10-20 12:54:56.756395
109,35.743642,51.352008,2020-10-20 12:54:56.756407
134,35.686363,51.348576,2020-10-20 12:54:56.756418
196,35.711805,51.428550,2020-10-20 12:54:56.756429
163,35.680142,51.460076,2020-10-20 12:54:56.756441
120,35.732721,51.416122,2020-10-20 12:54:56.756453
124,35.711529,51.425863,2020-10-20 12:54:56.756464
168,35.724788,51.362625,2020-10-20 12:54:56.756475
